tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt2674426	movie	Me Before You	Me Before You	0.0	2016.0		110	Drama,Romance
tt3263904	movie	Sully	Sully	0.0	2016.0		96	Biography,Drama
tt7984734	movie	The Lighthouse	The Lighthouse	0.0	2019.0		109	Drama,Fantasy,Horror
tt0087800	movie	A Nightmare on Elm Street	A Nightmare on Elm Street	0.0	1984.0		91	Horror
tt0399146	movie	A History of Violence	A History of Violence	0.0	2005.0		96	Action,Crime,Drama
tt0134119	movie	The Talented Mr. Ripley	The Talented Mr. Ripley	0.0	1999.0		139	Crime,Drama,Thriller
tt0103874	movie	Dracula	Bram Stoker's Dracula	0.0	1992.0		128	Fantasy,Horror,Romance
tt0083907	movie	The Evil Dead	The Evil Dead	0.0	1981.0		85	Horror
tt0120917	movie	The Emperor's New Groove	The Emperor's New Groove	0.0	2000.0		78	Adventure,Animation,Comedy
tt0275847	movie	Lilo & Stitch	Lilo & Stitch	0.0	2002.0		85	Adventure,Animation,Comedy
tt4555426	movie	Darkest Hour	Darkest Hour	0.0	2017.0		125	Biography,Drama,History
tt0333766	movie	Garden State	Garden State	0.0	2004.0		102	Comedy,Drama,Romance
tt0086960	movie	Beverly Hills Cop	Beverly Hills Cop	0.0	1984.0		105	Action,Comedy,Crime
tt0074285	movie	Carrie	Carrie	0.0	1976.0		98	Horror,Mystery
tt1872194	movie	The Judge	The Judge	0.0	2014.0		141	Crime,Drama,Mystery
tt12801262	movie	Luca	Luca	0.0	2021.0		95	Adventure,Animation,Comedy
tt0116209	movie	The English Patient	The English Patient	0.0	1996.0		162	Drama,Romance,War
tt1038988	movie	REC	[Rec]	0.0	2007.0		78	Horror,Mystery,Thriller
tt20215234	movie	Conclave	Conclave	0.0	2024.0		120	Drama,Thriller
tt0106308	movie	Army of Darkness	Army of Darkness	0.0	1992.0		81	Comedy,Horror
tt9484998	movie	Palm Springs	Palm Springs	0.0	2020.0		90	Comedy,Fantasy,Mystery
tt0072271	movie	The Texas Chain Saw Massacre	The Texas Chain Saw Massacre	0.0	1974.0		83	Horror
tt0272152	movie	K-PAX	K-PAX	0.0	2001.0		120	Drama,Mystery,Sci-Fi
tt0078346	movie	Superman	Superman	0.0	1978.0		143	Action,Adventure,Sci-Fi
tt4209788	movie	Molly's Game	Molly's Game	0.0	2017.0		140	Biography,Crime,Drama
tt0146882	movie	High Fidelity	High Fidelity	0.0	2000.0		113	Comedy,Drama,Music
tt1935179	movie	Mud	Mud	0.0	2012.0		130	Adventure,Drama
tt0177789	movie	Galaxy Quest	Galaxy Quest	0.0	1999.0		102	Adventure,Comedy,Sci-Fi
tt16419074	movie	Air	Air	0.0	2023.0		111	Drama,Sport
tt7146812	movie	Onward	Onward	0.0	2020.0		102	Adventure,Animation,Comedy
tt0073629	movie	The Rocky Horror Picture Show	The Rocky Horror Picture Show	0.0	1975.0		100	Comedy,Horror,Musical
tt1242460	movie	We Need to Talk About Kevin	We Need to Talk About Kevin	0.0	2011.0		112	Drama,Mystery,Thriller
tt1980929	movie	Begin Again	Begin Again	0.0	2013.0		104	Comedy,Drama,Music
tt1262426	movie	Wicked	Wicked: Part I	0.0	2024.0		160	Fantasy,Musical,Romance
tt2042568	movie	Inside Llewyn Davis	Inside Llewyn Davis	0.0	2013.0		104	Drama,Music
tt0464141	movie	The Orphanage	El orfanato	0.0	2007.0		105	Drama,Horror,Mystery
tt2386490	movie	How to Train Your Dragon: The Hidden World	How to Train Your Dragon: The Hidden World	0.0	2019.0		104	Action,Adventure,Animation
tt0385002	movie	Green Street Hooligans	Green Street	0.0	2005.0		109	Crime,Drama,Sport
tt1727388	movie	The Way Way Back	The Way Way Back	0.0	2013.0		103	Comedy,Drama
tt5776858	movie	Phantom Thread	Phantom Thread	0.0	2017.0		130	Drama,Romance
tt0125664	movie	Man on the Moon	Man on the Moon	0.0	1999.0		118	Biography,Comedy,Drama
tt20969586	movie	Thunderbolts*	Thunderbolts*	0.0	2025.0		127	Action,Adventure,Crime
tt0077975	movie	National Lampoon's Animal House	National Lampoon's Animal House	0.0	1978.0		109	Comedy
tt0112740	movie	Crimson Tide	Crimson Tide	0.0	1995.0		116	Action,Drama,Thriller
tt0104694	movie	A League of Their Own	A League of Their Own	0.0	1992.0		128	Comedy,Drama,Sport
tt0099871	movie	Jacob's Ladder	Jacob's Ladder	0.0	1990.0		113	Drama,Horror,Mystery
tt0213847	movie	Malena	Malèna	0.0	2000.0		108	Drama,Romance,War
tt0186151	movie	Frequency	Frequency	0.0	2000.0		118	Crime,Drama,Mystery
tt0084805	movie	Tootsie	Tootsie	0.0	1982.0		116	Comedy,Drama,Romance
tt1226837	movie	Beautiful Boy	Beautiful Boy	0.0	2018.0		120	Biography,Drama
tt0426931	movie	August Rush	August Rush	0.0	2007.0		114	Drama,Music
tt0127536	movie	Elizabeth	Elizabeth	0.0	1998.0		124	Biography,Drama,History
tt0124315	movie	The Cider House Rules	The Cider House Rules	0.0	1999.0		126	Drama,Romance
tt9603208	movie	Mission: Impossible - The Final Reckoning	Mission: Impossible - The Final Reckoning	0.0	2025.0		169	Action,Adventure,Thriller
tt0154506	movie	Following	Following	0.0	1998.0		69	Crime,Mystery,Thriller
tt10633456	movie	Minari	Minari	0.0	2020.0		115	Drama
tt14444726	movie	Tár	Tár	0.0	2022.0		158	Drama,Music
tt0095489	movie	The Land Before Time	The Land Before Time	0.0	1988.0		69	Adventure,Animation,Drama
tt0433383	movie	Good Night, and Good Luck.	Good Night, and Good Luck.	0.0	2005.0		93	Biography,Drama,History
tt0069704	movie	American Graffiti	American Graffiti	0.0	1973.0		110	Comedy,Drama
tt0490204	movie	Reign Over Me	Reign Over Me	0.0	2007.0		124	Drama
tt2347569	movie	Frances Ha	Frances Ha	0.0	2012.0		86	Comedy,Drama,Romance
tt12758060	movie	Tetris	Tetris	0.0	2023.0		118	Biography,Drama,History
tt0446755	movie	The Painted Veil	The Painted Veil	0.0	2006.0		125	Drama,Romance
tt6587046	movie	The Boy and the Heron	Kimitachi wa dô ikiru ka	0.0	2023.0		124	Adventure,Animation,Drama
tt3416532	movie	A Monster Calls	A Monster Calls	0.0	2016.0		108	Adventure,Drama,Family
tt1164999	movie	Biutiful	Biutiful	0.0	2010.0		148	Drama,Romance
tt9784798	movie	Judas and the Black Messiah	Judas and the Black Messiah	0.0	2021.0		126	Biography,Drama,History
tt5215952	movie	The Wailing	Gokseong	0.0	2016.0		156	Drama,Horror
tt0465551	movie	Notes on a Scandal	Notes on a Scandal	0.0	2006.0		92	Crime,Drama,Romance
tt10579952	movie	Master	Master	0.0	2021.0		179	Action,Crime,Drama
tt1117385	movie	Felon	Felon	0.0	2008.0		104	Action,Drama,Thriller
tt3203606	movie	Trumbo	Trumbo	0.0	2015.0		124	Biography,Drama
tt0497116	movie	An Inconvenient Truth	An Inconvenient Truth	0.0	2006.0		96	Documentary
tt5613484	movie	Mid90s	Mid90s	0.0	2018.0		85	Comedy,Drama
tt0048728	movie	To Catch a Thief	To Catch a Thief	0.0	1955.0		106	Drama,Mystery,Romance
tt0095031	movie	Dirty Rotten Scoundrels	Dirty Rotten Scoundrels	0.0	1988.0		110	Comedy,Crime
tt7282468	movie	Burning	Beoning	0.0	2018.0		148	Drama,Mystery
tt0316356	movie	Open Range	Open Range	0.0	2003.0		139	Action,Drama,Romance
tt0062765	movie	Bullitt	Bullitt	0.0	1968.0		114	Action,Crime,Thriller
tt0077745	movie	Invasion of the Body Snatchers	Invasion of the Body Snatchers	0.0	1978.0		115	Horror,Sci-Fi
tt0112682	movie	The City of Lost Children	La cité des enfants perdus	0.0	1995.0		112	Adventure,Drama,Fantasy
tt0049470	movie	The Man Who Knew Too Much	The Man Who Knew Too Much	0.0	1956.0		120	Crime,Drama,Mystery
tt0256009	movie	The Devil's Backbone	El espinazo del diablo	0.0	2001.0		106	Drama,Horror,Thriller
tt0074860	movie	Marathon Man	Marathon Man	0.0	1976.0		125	Crime,Drama,Thriller
tt2053425	movie	Rust and Bone	De rouille et d'os	0.0	2012.0		120	Drama,Romance
tt0060176	movie	Blow-Up	Blow-Up	0.0	1966.0		111	Drama,Mystery,Thriller
tt0082085	movie	Blow Out	Blow Out	0.0	1981.0		108	Crime,Drama,Mystery
tt1166100	movie	Ghajini	Ghajini	0.0	2008.0		186	Action,Mystery,Thriller
tt0068699	movie	High Plains Drifter	High Plains Drifter	0.0	1973.0		105	Drama,Mystery,Western
tt0091530	movie	The Mission	The Mission	0.0	1986.0		125	Adventure,Drama,History
tt6908274	movie	Mirage	Durante la tormenta	0.0	2018.0		128	Drama,Fantasy,Mystery
tt0086425	movie	Terms of Endearment	Terms of Endearment	0.0	1983.0		132	Comedy,Drama
tt0983213	movie	5 Centimeters per Second	Byôsoku 5 senchimêtoru	0.0	2007.0		63	Animation,Drama,Family
tt6398184	movie	Downton Abbey	Downton Abbey	0.0	2019.0		122	Drama,Romance
tt0067800	movie	Straw Dogs	Straw Dogs	0.0	1971.0		113	Crime,Drama,Thriller
tt2234003	movie	Calvary	Calvary	0.0	2014.0		102	Crime,Drama,Mystery
tt0073802	movie	Three Days of the Condor	Three Days of the Condor	0.0	1975.0		117	Crime,Mystery,Thriller
tt3042408	movie	Who Am I	Who Am I - Kein System ist sicher	0.0	2014.0		102	Crime,Drama,Mystery
tt0275491	movie	Bad Education	La mala educación	0.0	2004.0		106	Crime,Drama
tt0075784	movie	A Bridge Too Far	A Bridge Too Far	0.0	1977.0		175	Drama,History,War
tt0118789	movie	Buffalo '66	Buffalo '66	0.0	1998.0		110	Comedy,Drama,Romance
tt0212712	movie	2046	2046	0.0	2004.0		129	Drama,Romance,Sci-Fi
tt1226774	movie	In the Loop	In the Loop	0.0	2009.0		106	Comedy
tt14107554	movie	Dasvi	Dasvi	0.0	2022.0		125	Comedy,Drama
tt2718492	movie	Ida	Ida	0.0	2013.0		82	Drama
tt0404030	movie	Everything Is Illuminated	Everything Is Illuminated	0.0	2005.0		106	Comedy,Drama
tt0248126	movie	Kabhi Khushi Kabhie Gham...	Kabhi Khushi Kabhie Gham...	0.0	2001.0		210	Drama,Musical,Romance
tt2591814	movie	The Garden of Words	Koto no ha no niwa	0.0	2013.0		46	Animation,Drama,Romance
tt1798188	movie	From Up on Poppy Hill	Kokuriko-zaka kara	0.0	2011.0		91	Animation,Comedy,Drama
tt2396589	movie	Mudbound	Mudbound	0.0	2017.0		134	Drama,War
tt0091217	movie	Hoosiers	Hoosiers	0.0	1986.0		114	Drama,Sport
tt7057496	movie	Forgotten	Gi-eok-ui bam	0.0	2017.0		108	Crime,Mystery,Thriller
tt0087781	movie	The Natural	The Natural	0.0	1984.0		138	Drama,Sport
tt0305206	movie	American Splendor	American Splendor	0.0	2003.0		101	Biography,Comedy,Drama
tt0065126	movie	True Grit	True Grit	0.0	1969.0		128	Adventure,Drama,Western
tt3808342	movie	Son of Saul	Saul fia	0.0	2015.0		107	Drama,War
tt1190536	movie	Black Dynamite	Black Dynamite	0.0	2009.0		84	Action,Comedy
tt0363226	movie	The Blind Swordsman: Zatoichi	Zatôichi	0.0	2003.0		116	Action,Comedy,Crime
tt1966604	movie	The Imposter	The Imposter	0.0	2012.0		99	Biography,Crime,Documentary
tt0068611	movie	Frenzy	Frenzy	0.0	1972.0		116	Drama,Thriller
tt0109642	movie	Dolores Claiborne	Dolores Claiborne	0.0	1995.0		132	Crime,Drama,Mystery
